task,variant,step,loss_mean
SWAP,Q!=K=V,43,2.30587
SWAP,Q!=K=V,44,2.30561
SWAP,Q!=K=V,45,2.30658
SWAP,Q!=K=V,46,2.30640
SWAP,Q!=K=V,47,2.30542
SWAP,Q!=K=V,48,2.30483
SWAP,Q!=K=V,49,2.30461
SWAP,Q!=K=V,50,2.30478
SWAP,Q!=K=V,51,2.30454
SWAP,Q!=K=V,52,2.30467
SWAP,Q!=K=V,53,2.30400
SWAP,Q!=K=V,54,2.30432
SWAP,Q!=K=V,55,2.30434
SWAP,Q!=K=V,56,2.30366
SWAP,Q!=K=V,57,2.30373
SWAP,Q!=K=V,58,2.30434
SWAP,Q!=K=V,59,2.30412
SWAP,Q!=K=V,60,2.30296
SWAP,Q!=K=V,61,2.30382
SWAP,Q!=K=V,62,2.30381
SWAP,Q!=K=V,63,2.30351
SWAP,Q!=K=V,64,2.30364
SWAP,Q!=K=V,65,2.30358
SWAP,Q!=K=V,66,2.30363
SWAP,Q!=K=V,67,2.30351
SWAP,Q!=K=V,68,2.30320
SWAP,Q!=K=V,69,2.30327
SWAP,Q!=K=V,70,2.30295
SWAP,Q!=K=V,71,2.30400
SWAP,Q!=K=V,72,2.30218
SWAP,Q!=K=V,73,2.30285
SWAP,Q!=K=V,74,2.30270
SWAP,Q!=K=V,75,2.30196
SWAP,Q!=K=V,76,2.30334
SWAP,Q!=K=V,77,2.30346
SWAP,Q!=K=V,78,2.30217
SWAP,Q!=K=V,79,2.30229
SWAP,Q!=K=V,80,2.30300
SWAP,Q!=K=V,81,2.30260
SWAP,Q!=K=V,82,2.30262
SWAP,Q!=K=V,83,2.30306
SWAP,Q!=K=V,84,2.30196
SWAP,Q!=K=V,85,2.30227
SWAP,Q!=K=V,86,2.30159
SWAP,Q!=K=V,87,2.30200
SWAP,Q!=K=V,88,2.30206
SWAP,Q!=K=V,89,2.30241
SWAP,Q!=K=V,90,2.30202
SWAP,Q!=K=V,91,2.30256
SWAP,Q!=K=V,92,2.30192
SWAP,Q!=K=V,93,2.30249
SWAP,Q!=K=V,94,2.30158
SWAP,Q!=K=V,95,2.30225
SWAP,Q!=K=V,96,2.30182
SWAP,Q!=K=V,97,2.30183
SWAP,Q!=K=V,98,2.30127
SWAP,Q!=K=V,99,2.30189
SWAP,Q!=K=V,100,2.30229
SWAP,Q!=K=V,101,2.30157
SWAP,Q!=K=V,102,2.30116
SWAP,Q!=K=V,103,2.30055
SWAP,Q!=K=V,104,2.30198
SWAP,Q!=K=V,105,2.30111
SWAP,Q!=K=V,106,2.30174
SWAP,Q!=K=V,107,2.30105
SWAP,Q!=K=V,108,2.30117
SWAP,Q!=K=V,109,2.30056
SWAP,Q!=K=V,110,2.30123
SWAP,Q!=K=V,111,2.30094
SWAP,Q!=K=V,112,2.30041
SWAP,Q!=K=V,113,2.30057
SWAP,Q!=K=V,114,2.30057
SWAP,Q!=K=V,115,2.30079
SWAP,Q!=K=V,116,2.30017
SWAP,Q!=K=V,117,2.30045
SWAP,Q!=K=V,118,2.30043
SWAP,Q!=K=V,119,2.29928
SWAP,Q!=K=V,120,2.30028
SWAP,Q!=K=V,121,2.29943
SWAP,Q!=K=V,122,2.29944
SWAP,Q!=K=V,123,2.29871
SWAP,Q!=K=V,124,2.29820
SWAP,Q!=K=V,125,2.29866
SWAP,Q!=K=V,126,2.29896
SWAP,Q!=K=V,127,2.29797
SWAP,Q!=K=V,128,2.29796
SWAP,Q!=K=V,129,2.29692
SWAP,Q!=K=V,130,2.29749
SWAP,Q!=K=V,131,2.29684
SWAP,Q!=K=V,132,2.29639
SWAP,Q!=K=V,133,2.29586
SWAP,Q!=K=V,134,2.29594
SWAP,Q!=K=V,135,2.29452
SWAP,Q!=K=V,136,2.29320
SWAP,Q!=K=V,137,2.29252
SWAP,Q!=K=V,138,2.29335
SWAP,Q!=K=V,139,2.29116
SWAP,Q!=K=V,140,2.28933
SWAP,Q!=K=V,141,2.28890
SWAP,Q!=K=V,142,2.28813
SWAP,Q!=K=V,143,2.28617
SWAP,Q!=K=V,144,2.28401
SWAP,Q!=K=V,145,2.28223
SWAP,Q!=K=V,146,2.27962
SWAP,Q!=K=V,147,2.27615
SWAP,Q!=K=V,148,2.27273
SWAP,Q!=K=V,149,2.27085
SWAP,Q!=K=V,150,2.26750
SWAP,Q!=K=V,151,2.26347
SWAP,Q!=K=V,152,2.25932
SWAP,Q!=K=V,153,2.25501
SWAP,Q!=K=V,154,2.24822
SWAP,Q!=K=V,155,2.24221
SWAP,Q!=K=V,156,2.23635
SWAP,Q!=K=V,157,2.21991
SWAP,Q!=K=V,158,2.22002
SWAP,Q!=K=V,159,2.21039
SWAP,Q!=K=V,160,2.20005
SWAP,Q!=K=V,161,2.19070
SWAP,Q!=K=V,162,2.17352
SWAP,Q!=K=V,163,2.16416
SWAP,Q!=K=V,164,2.15175
SWAP,Q!=K=V,165,2.13472
SWAP,Q!=K=V,166,2.12092
SWAP,Q!=K=V,167,2.10140
SWAP,Q!=K=V,168,2.08277
SWAP,Q!=K=V,169,2.06503
SWAP,Q!=K=V,170,2.03615
SWAP,Q!=K=V,171,2.01949
SWAP,Q!=K=V,172,1.99130
SWAP,Q!=K=V,173,1.95917
SWAP,Q!=K=V,174,1.93216
SWAP,Q!=K=V,175,1.90361
SWAP,Q!=K=V,176,1.86889
SWAP,Q!=K=V,177,1.83575
SWAP,Q!=K=V,178,1.80398
SWAP,Q!=K=V,179,1.76032
SWAP,Q!=K=V,180,1.72937
SWAP,Q!=K=V,181,1.68613
SWAP,Q!=K=V,182,1.65393
SWAP,Q!=K=V,183,1.60612
SWAP,Q!=K=V,184,1.56912
SWAP,Q!=K=V,185,1.53734
SWAP,Q!=K=V,186,1.49350
SWAP,Q!=K=V,187,1.45387
SWAP,Q!=K=V,188,1.41343
SWAP,Q!=K=V,189,1.36704
SWAP,Q!=K=V,190,1.33491
SWAP,Q!=K=V,191,1.28863
SWAP,Q!=K=V,192,1.25094
SWAP,Q!=K=V,193,1.20442
SWAP,Q!=K=V,194,1.16614
SWAP,Q!=K=V,195,1.13455
SWAP,Q!=K=V,196,1.08136
SWAP,Q!=K=V,197,1.04677
SWAP,Q!=K=V,198,1.01263
SWAP,Q!=K=V,199,0.96683
SWAP,Q!=K=V,200,0.93227
SWAP,Q!=K=V,201,0.89558
SWAP,Q!=K=V,202,0.85784
SWAP,Q!=K=V,203,0.82152
SWAP,Q!=K=V,204,0.79141
SWAP,Q!=K=V,205,0.75134
SWAP,Q!=K=V,206,0.71839
SWAP,Q!=K=V,207,0.68048
SWAP,Q!=K=V,208,0.64667
SWAP,Q!=K=V,209,0.60956
SWAP,Q!=K=V,210,0.57888
SWAP,Q!=K=V,211,0.54998
SWAP,Q!=K=V,212,0.51478
SWAP,Q!=K=V,213,0.48385
SWAP,Q!=K=V,214,0.45216
SWAP,Q!=K=V,215,0.42344
SWAP,Q!=K=V,216,0.39444
SWAP,Q!=K=V,217,0.36023
SWAP,Q!=K=V,218,0.33477
SWAP,Q!=K=V,219,0.30693
SWAP,Q!=K=V,220,0.28180
SWAP,Q!=K=V,221,0.25586
SWAP,Q!=K=V,222,0.23253
SWAP,Q!=K=V,223,0.21412
SWAP,Q!=K=V,224,0.18928
SWAP,Q!=K=V,225,0.16903
SWAP,Q!=K=V,226,0.15754
SWAP,Q!=K=V,227,0.14204
SWAP,Q!=K=V,228,0.12731
SWAP,Q!=K=V,229,0.11762
SWAP,Q!=K=V,230,0.10506
SWAP,Q!=K=V,231,0.09496
SWAP,Q!=K=V,232,0.08837
SWAP,Q!=K=V,233,0.08116
SWAP,Q!=K=V,234,0.07364
SWAP,Q!=K=V,235,0.06839
SWAP,Q!=K=V,236,0.06222
SWAP,Q!=K=V,237,0.05884
SWAP,Q!=K=V,238,0.05370
SWAP,Q!=K=V,239,0.05002
SWAP,Q!=K=V,240,0.04535
SWAP,Q!=K=V,241,0.04286
SWAP,Q!=K=V,242,0.03930
SWAP,Q!=K=V,243,0.03638
SWAP,Q!=K=V,244,0.03445
SWAP,Q!=K=V,245,0.03233
SWAP,Q!=K=V,246,0.02966
SWAP,Q!=K=V,247,0.02822
SWAP,Q!=K=V,248,0.02715
SWAP,Q!=K=V,249,0.02589
SWAP,Q!=K=V,250,0.02379
SWAP,Q!=K=V,251,0.02266
SWAP,Q!=K=V,252,0.02156
SWAP,Q!=K=V,253,0.02023
SWAP,Q!=K=V,254,0.01982
SWAP,Q!=K=V,255,0.01876
SWAP,Q!=K=V,256,0.01849
SWAP,Q!=K=V,257,0.01802
SWAP,Q!=K=V,258,0.01645
SWAP,Q!=K=V,259,0.01644
SWAP,Q!=K=V,260,0.01569
SWAP,Q!=K=V,261,0.01526
SWAP,Q!=K=V,262,0.01485
SWAP,Q!=K=V,263,0.01443
SWAP,Q!=K=V,264,0.01437
SWAP,Q!=K=V,265,0.01372
SWAP,Q!=K=V,266,0.01307
SWAP,Q!=K=V,267,0.01256
SWAP,Q!=K=V,268,0.01244
SWAP,Q!=K=V,269,0.01199
SWAP,Q!=K=V,270,0.01217
SWAP,Q!=K=V,271,0.01138
SWAP,Q!=K=V,272,0.01145
SWAP,Q!=K=V,273,0.01127
SWAP,Q!=K=V,274,0.01089
SWAP,Q!=K=V,275,0.01035
SWAP,Q!=K=V,276,0.01058
SWAP,Q!=K=V,277,0.00995
SWAP,Q!=K=V,278,0.01034
SWAP,Q!=K=V,279,0.00985
SWAP,Q!=K=V,280,0.00965
SWAP,Q!=K=V,281,0.00949
SWAP,Q!=K=V,282,0.00917
SWAP,Q!=K=V,283,0.00936
SWAP,Q!=K=V,284,0.00886
SWAP,Q!=K=V,285,0.00885
SWAP,Q!=K=V,286,0.00885
SWAP,Q!=K=V,287,0.00858
SWAP,Q!=K=V,288,0.00851
SWAP,Q!=K=V,289,0.00860
SWAP,Q!=K=V,290,0.00816
SWAP,Q!=K=V,291,0.00810
SWAP,Q!=K=V,292,0.00802
SWAP,Q!=K=V,293,0.00793
SWAP,Q!=K=V,294,0.00768
SWAP,Q!=K=V,295,0.00761
SWAP,Q!=K=V,296,0.00768
SWAP,Q!=K=V,297,0.00767
SWAP,Q!=K=V,298,0.00732
SWAP,Q!=K=V,299,0.00746
SWAP,Q!=K=V,300,0.00735
SWAP,Q!=K=V,301,0.00713
SWAP,Q!=K=V,302,0.00696
SWAP,Q!=K=V,303,0.00708
SWAP,Q!=K=V,304,0.00681
SWAP,Q!=K=V,305,0.00689
SWAP,Q!=K=V,306,0.00685
SWAP,Q!=K=V,307,0.00657
SWAP,Q!=K=V,308,0.00684
SWAP,Q!=K=V,309,0.00653
SWAP,Q!=K=V,310,0.00642
SWAP,Q!=K=V,311,0.00650
SWAP,Q!=K=V,312,0.00631
SWAP,Q!=K=V,313,0.00641
SWAP,Q!=K=V,314,0.00639
SWAP,Q!=K=V,315,0.00598
SWAP,Q!=K=V,316,0.00611
SWAP,Q!=K=V,317,0.00585
SWAP,Q!=K=V,318,0.00591
SWAP,Q!=K=V,319,0.00612
SWAP,Q!=K=V,320,0.00582
SWAP,Q!=K=V,321,0.00569
SWAP,Q!=K=V,322,0.00577
SWAP,Q!=K=V,323,0.00580
SWAP,Q!=K=V,324,0.00560
SWAP,Q!=K=V,325,0.00559
SWAP,Q!=K=V,326,0.00548
SWAP,Q!=K=V,327,0.00542
SWAP,Q!=K=V,328,0.00545
SWAP,Q!=K=V,329,0.00538
SWAP,Q!=K=V,330,0.00538
SWAP,Q!=K=V,331,0.00519
SWAP,Q!=K=V,332,0.00522
SWAP,Q!=K=V,333,0.00527
SWAP,Q!=K=V,334,0.00501
SWAP,Q!=K=V,335,0.00534
SWAP,Q!=K=V,336,0.00512
SWAP,Q!=K=V,337,0.00508
SWAP,Q!=K=V,338,0.00503
SWAP,Q!=K=V,339,0.00503
SWAP,Q!=K=V,340,0.00494
SWAP,Q!=K=V,341,0.00481
SWAP,Q!=K=V,342,0.00479
SWAP,Q!=K=V,343,0.00494
SWAP,Q!=K=V,344,0.00474
SWAP,Q!=K=V,345,0.00490
SWAP,Q!=K=V,346,0.00457
SWAP,Q!=K=V,347,0.00464
SWAP,Q!=K=V,348,0.00458
SWAP,Q!=K=V,349,0.00466
SWAP,Q!=K=V,350,0.00461
SWAP,Q!=K=V,351,0.00465
SWAP,Q!=K=V,352,0.00456
SWAP,Q!=K=V,353,0.00452
SWAP,Q!=K=V,354,0.00455
SWAP,Q!=K=V,355,0.00440
SWAP,Q!=K=V,356,0.00425
SWAP,Q!=K=V,357,0.00445
SWAP,Q!=K=V,358,0.00425
SWAP,Q!=K=V,359,0.00433
SWAP,Q!=K=V,360,0.00431
SWAP,Q!=K=V,361,0.00428
SWAP,Q!=K=V,362,0.00425
SWAP,Q!=K=V,363,0.00423
SWAP,Q!=K=V,364,0.00416
SWAP,Q!=K=V,365,0.00410
SWAP,Q!=K=V,366,0.00411
SWAP,Q!=K=V,367,0.00407
SWAP,Q!=K=V,368,0.00410
SWAP,Q!=K=V,369,0.00393
SWAP,Q!=K=V,370,0.00417
SWAP,Q!=K=V,371,0.00404
SWAP,Q!=K=V,372,0.00397
SWAP,Q!=K=V,373,0.00404
SWAP,Q!=K=V,374,0.00414
SWAP,Q!=K=V,375,0.00387
SWAP,Q!=K=V,376,0.00399
SWAP,Q!=K=V,377,0.00397
SWAP,Q!=K=V,378,0.00387
SWAP,Q!=K=V,379,0.00385
SWAP,Q!=K=V,380,0.00371
SWAP,Q!=K=V,381,0.00374
SWAP,Q!=K=V,382,0.00375
SWAP,Q!=K=V,383,0.00374
SWAP,Q!=K=V,384,0.00385
SWAP,Q!=K=V,385,0.00374
SWAP,Q!=K=V,386,0.00364
SWAP,Q!=K=V,387,0.00367
SWAP,Q!=K=V,388,0.00360
SWAP,Q!=K=V,389,0.00355
SWAP,Q!=K=V,390,0.00375
SWAP,Q!=K=V,391,0.00366
SWAP,Q!=K=V,392,0.00369
SWAP,Q!=K=V,393,0.00366
SWAP,Q!=K=V,394,0.00361
SWAP,Q!=K=V,395,0.00345
SWAP,Q!=K=V,396,0.00363
SWAP,Q!=K=V,397,0.00349
SWAP,Q!=K=V,398,0.00354
SWAP,Q!=K=V,399,0.00339
SWAP,Q!=K=V,400,0.00351
SWAP,Q!=K=V,401,0.00341
SWAP,Q!=K=V,402,0.00334
SWAP,Q!=K=V,403,0.00341
SWAP,Q!=K=V,404,0.00339
SWAP,Q!=K=V,405,0.00333
SWAP,Q!=K=V,406,0.00334
SWAP,Q!=K=V,407,0.00343
SWAP,Q!=K=V,408,0.00343
SWAP,Q!=K=V,409,0.00322
SWAP,Q!=K=V,410,0.00330
SWAP,Q!=K=V,411,0.00325
SWAP,Q!=K=V,412,0.00323
SWAP,Q!=K=V,413,0.00332
SWAP,Q!=K=V,414,0.00324
SWAP,Q!=K=V,415,0.00316
SWAP,Q!=K=V,416,0.00318
SWAP,Q!=K=V,417,0.00313
SWAP,Q!=K=V,418,0.00324
SWAP,Q!=K=V,419,0.00311
SWAP,Q!=K=V,420,0.00302
SWAP,Q!=K=V,421,0.00313
SWAP,Q!=K=V,422,0.00305
SWAP,Q!=K=V,423,0.00311
SWAP,Q!=K=V,424,0.00303
SWAP,Q!=K=V,425,0.00297
SWAP,Q!=K=V,426,0.00306
SWAP,Q!=K=V,427,0.00309
SWAP,Q!=K=V,428,0.00302
SWAP,Q!=K=V,429,0.00301
SWAP,Q!=K=V,430,0.00302
SWAP,Q!=K=V,431,0.00307
SWAP,Q!=K=V,432,0.00301
SWAP,Q!=K=V,433,0.00304
SWAP,Q!=K=V,434,0.00299
SWAP,Q!=K=V,435,0.00301
SWAP,Q!=K=V,436,0.00299
SWAP,Q!=K=V,437,0.00288
SWAP,Q!=K=V,438,0.00300
SWAP,Q!=K=V,439,0.00293
SWAP,Q!=K=V,440,0.00286
SWAP,Q!=K=V,441,0.00289
SWAP,Q!=K=V,442,0.00290
SWAP,Q!=K=V,443,0.00283
SWAP,Q!=K=V,444,0.00291
SWAP,Q!=K=V,445,0.00281
SWAP,Q!=K=V,446,0.00281
SWAP,Q!=K=V,447,0.00286
SWAP,Q!=K=V,448,0.00284
SWAP,Q!=K=V,449,0.00282
SWAP,Q!=K=V,450,0.00278
SWAP,Q!=K=V,451,0.00284
SWAP,Q!=K=V,452,0.00283
SWAP,Q!=K=V,453,0.00280
SWAP,Q!=K=V,454,0.00280
SWAP,Q!=K=V,455,0.00273
SWAP,Q!=K=V,456,0.00278
SWAP,Q!=K=V,457,0.00275
SWAP,Q!=K=V,458,0.00267
SWAP,Q!=K=V,459,0.00268
SWAP,Q!=K=V,460,0.00277
SWAP,Q!=K=V,461,0.00266
SWAP,Q!=K=V,462,0.00267
SWAP,Q!=K=V,463,0.00265
SWAP,Q!=K=V,464,0.00272
SWAP,Q!=K=V,465,0.00265
SWAP,Q!=K=V,466,0.00265
SWAP,Q!=K=V,467,0.00267
SWAP,Q!=K=V,468,0.00259
SWAP,Q!=K=V,469,0.00260
SWAP,Q!=K=V,470,0.00266
SWAP,Q!=K=V,471,0.00265
SWAP,Q!=K=V,472,0.00263
SWAP,Q!=K=V,473,0.00271
SWAP,Q!=K=V,474,0.00260
SWAP,Q!=K=V,475,0.00259
SWAP,Q!=K=V,476,0.00259
SWAP,Q!=K=V,477,0.00258
SWAP,Q!=K=V,478,0.00255
SWAP,Q!=K=V,479,0.00258
SWAP,Q!=K=V,480,0.00251
SWAP,Q!=K=V,481,0.00258
SWAP,Q!=K=V,482,0.00256
SWAP,Q!=K=V,483,0.00252
SWAP,Q!=K=V,484,0.00255
SWAP,Q!=K=V,485,0.00254
SWAP,Q!=K=V,486,0.00247
SWAP,Q!=K=V,487,0.00247
SWAP,Q!=K=V,488,0.00250
SWAP,Q!=K=V,489,0.00247
SWAP,Q!=K=V,490,0.00252
SWAP,Q!=K=V,491,0.00250
SWAP,Q!=K=V,492,0.00246
SWAP,Q!=K=V,493,0.00244
SWAP,Q!=K=V,494,0.00240
SWAP,Q!=K=V,495,0.00241
SWAP,Q!=K=V,496,0.00244
SWAP,Q!=K=V,497,0.00240
SWAP,Q!=K=V,498,0.00244
SWAP,Q!=K=V,499,0.00241
SWAP,Q!=K=V,500,0.00239
SWAP,Q!=K=V,501,0.00245
SWAP,Q!=K=V,502,0.00241
SWAP,Q!=K=V,503,0.00238
SWAP,Q!=K=V,504,0.00245
SWAP,Q!=K=V,505,0.00238
SWAP,Q!=K=V,506,0.00235
SWAP,Q!=K=V,507,0.00237
SWAP,Q!=K=V,508,0.00240
SWAP,Q!=K=V,509,0.00241
SWAP,Q!=K=V,510,0.00236
SWAP,Q!=K=V,511,0.00239
SWAP,Q!=K=V,512,0.00236
SWAP,Q!=K=V,513,0.00232
SWAP,Q!=K=V,514,0.00235
SWAP,Q!=K=V,515,0.00233
SWAP,Q!=K=V,516,0.00230
SWAP,Q!=K=V,517,0.00236
SWAP,Q!=K=V,518,0.00233
SWAP,Q!=K=V,519,0.00232
SWAP,Q!=K=V,520,0.00230
SWAP,Q!=K=V,521,0.00230
SWAP,Q!=K=V,522,0.00231
SWAP,Q!=K=V,523,0.00235
SWAP,Q!=K=V,524,0.00223
SWAP,Q!=K=V,525,0.00231
SWAP,Q!=K=V,526,0.00231
SWAP,Q!=K=V,527,0.00231
SWAP,Q!=K=V,528,0.00234
SWAP,Q!=K=V,529,0.00226
SWAP,Q!=K=V,530,0.00233
SWAP,Q!=K=V,531,0.00234
SWAP,Q!=K=V,532,0.00228
SWAP,Q!=K=V,533,0.00224
SWAP,Q!=K=V,534,0.00230
SWAP,Q!=K=V,535,0.00229
SWAP,Q!=K=V,536,0.00222
SWAP,Q!=K=V,537,0.00224
SWAP,Q!=K=V,538,0.00225
SWAP,Q!=K=V,539,0.00222
SWAP,Q!=K=V,540,0.00229
SWAP,Q!=K=V,541,0.00229
SWAP,Q!=K=V,542,0.00220
SWAP,Q!=K=V,543,0.00222
SWAP,Q!=K=V,544,0.00217
SWAP,Q!=K=V,545,0.00228
SWAP,Q!=K=V,546,0.00225
SWAP,Q!=K=V,547,0.00222
SWAP,Q!=K=V,548,0.00218
SWAP,Q!=K=V,549,0.00222
SWAP,Q!=K=V,550,0.00217
SWAP,Q!=K=V,551,0.00216
SWAP,Q!=K=V,552,0.00227
SWAP,Q!=K=V,553,0.00215
SWAP,Q!=K=V,554,0.00222
SWAP,Q!=K=V,555,0.00216
SWAP,Q!=K=V,556,0.00217
SWAP,Q!=K=V,557,0.00216
SWAP,Q!=K=V,558,0.00220
SWAP,Q!=K=V,559,0.00212
SWAP,Q!=K=V,560,0.00211
SWAP,Q!=K=V,561,0.00216
SWAP,Q!=K=V,562,0.00216
SWAP,Q!=K=V,563,0.00215
SWAP,Q!=K=V,564,0.00220
SWAP,Q!=K=V,565,0.00211
SWAP,Q!=K=V,566,0.00215
SWAP,Q!=K=V,567,0.00212
SWAP,Q!=K=V,568,0.00212
SWAP,Q!=K=V,569,0.00211
SWAP,Q!=K=V,570,0.00212
SWAP,Q!=K=V,571,0.00212
SWAP,Q!=K=V,572,0.00215
SWAP,Q!=K=V,573,0.00212
SWAP,Q!=K=V,574,0.00207
SWAP,Q!=K=V,575,0.00212
SWAP,Q!=K=V,576,0.00209
SWAP,Q!=K=V,577,0.00208
SWAP,Q!=K=V,578,0.00214
SWAP,Q!=K=V,579,0.00208
SWAP,Q!=K=V,580,0.00207
SWAP,Q!=K=V,581,0.00213
SWAP,Q!=K=V,582,0.00209
SWAP,Q!=K=V,583,0.00206
SWAP,Q!=K=V,584,0.00209
SWAP,Q!=K=V,585,0.00207
SWAP,Q!=K=V,586,0.00207
SWAP,Q!=K=V,587,0.00209
SWAP,Q!=K=V,588,0.00207
SWAP,Q!=K=V,589,0.00211
SWAP,Q!=K=V,590,0.00207
SWAP,Q!=K=V,591,0.00208
SWAP,Q!=K=V,592,0.00212
SWAP,Q!=K=V,593,0.00206
SWAP,Q!=K=V,594,0.00210
SWAP,Q!=K=V,595,0.00211
SWAP,Q!=K=V,596,0.00202
SWAP,Q!=K=V,597,0.00208
SWAP,Q!=K=V,598,0.00204
SWAP,Q!=K=V,599,0.00200
SWAP,Q!=K=V,600,0.00203
SWAP,Q!=K=V,601,0.00202
SWAP,Q!=K=V,602,0.00209
SWAP,Q!=K=V,603,0.00204
SWAP,Q!=K=V,604,0.00206
SWAP,Q!=K=V,605,0.00202
SWAP,Q!=K=V,606,0.00203
SWAP,Q!=K=V,607,0.00200
SWAP,Q!=K=V,608,0.00204
SWAP,Q!=K=V,609,0.00208
SWAP,Q!=K=V,610,0.00204
SWAP,Q!=K=V,611,0.00202
SWAP,Q!=K=V,612,0.00201
SWAP,Q!=K=V,613,0.00209
SWAP,Q!=K=V,614,0.00196
SWAP,Q!=K=V,615,0.00207
SWAP,Q!=K=V,616,0.00202
SWAP,Q!=K=V,617,0.00199
SWAP,Q!=K=V,618,0.00210
SWAP,Q!=K=V,619,0.00197
SWAP,Q!=K=V,620,0.00198
SWAP,Q!=K=V,621,0.00206
SWAP,Q!=K=V,622,0.00198
SWAP,Q!=K=V,623,0.00198
SWAP,Q!=K=V,624,0.00200
SWAP,Q!=K=V,625,0.00196
SWAP,Q!=K=V,626,0.00199
SWAP,Q!=K=V,627,0.00201
SWAP,Q!=K=V,628,0.00200
SWAP,Q!=K=V,629,0.00193
SWAP,Q!=K=V,630,0.00202
SWAP,Q!=K=V,631,0.00198
SWAP,Q!=K=V,632,0.00196
SWAP,Q!=K=V,633,0.00201
SWAP,Q!=K=V,634,0.00197
SWAP,Q!=K=V,635,0.00197
SWAP,Q!=K=V,636,0.00199
SWAP,Q!=K=V,637,0.00196
SWAP,Q!=K=V,638,0.00200
SWAP,Q!=K=V,639,0.00198
SWAP,Q!=K=V,640,0.00196
SWAP,Q!=K=V,641,0.00194
SWAP,Q!=K=V,642,0.00199
SWAP,Q!=K=V,643,0.00198
SWAP,Q!=K=V,644,0.00205
SWAP,Q!=K=V,645,0.00203
SWAP,Q!=K=V,646,0.00195
SWAP,Q!=K=V,647,0.00198
SWAP,Q!=K=V,648,0.00195
SWAP,Q!=K=V,649,0.00191
SWAP,Q!=K=V,650,0.00194
SWAP,Q!=K=V,651,0.00198
SWAP,Q!=K=V,652,0.00197
SWAP,Q!=K=V,653,0.00195
SWAP,Q!=K=V,654,0.00197
SWAP,Q!=K=V,655,0.00193
SWAP,Q!=K=V,656,0.00193
SWAP,Q!=K=V,657,0.00194
SWAP,Q!=K=V,658,0.00193
SWAP,Q!=K=V,659,0.00196
SWAP,Q!=K=V,660,0.00198
SWAP,Q!=K=V,661,0.00193
SWAP,Q!=K=V,662,0.00190
SWAP,Q!=K=V,663,0.00199
SWAP,Q!=K=V,664,0.00196
SWAP,Q!=K=V,665,0.00196
SWAP,Q!=K=V,666,0.00198
SWAP,Q!=K=V,667,0.00192
SWAP,Q!=K=V,668,0.00196
SWAP,Q!=K=V,669,0.00192
SWAP,Q!=K=V,670,0.00192
SWAP,Q!=K=V,671,0.00196
SWAP,Q!=K=V,672,0.00189
SWAP,Q!=K=V,673,0.00189
SWAP,Q!=K=V,674,0.00197
SWAP,Q!=K=V,675,0.00193
SWAP,Q!=K=V,676,0.00200
SWAP,Q!=K=V,677,0.00193
SWAP,Q!=K=V,678,0.00197
SWAP,Q!=K=V,679,0.00195
SWAP,Q!=K=V,680,0.00197
SWAP,Q!=K=V,681,0.00190
SWAP,Q!=K=V,682,0.00192
SWAP,Q!=K=V,683,0.00194
SWAP,Q!=K=V,684,0.00190
SWAP,Q!=K=V,685,0.00194
SWAP,Q!=K=V,686,0.00193
SWAP,Q!=K=V,687,0.00194
SWAP,Q!=K=V,688,0.00195
SWAP,Q!=K=V,689,0.00192
SWAP,Q!=K=V,690,0.00189
SWAP,Q!=K=V,691,0.00195
SWAP,Q!=K=V,692,0.00197
SWAP,Q!=K=V,693,0.00190
SWAP,Q!=K=V,694,0.00193
SWAP,Q!=K=V,695,0.00196
SWAP,Q!=K=V,696,0.00194
SWAP,Q!=K=V,697,0.00191
SWAP,Q!=K=V,698,0.00192
SWAP,Q!=K=V,699,0.00192
SWAP,Q!=K=V,700,0.00195
SWAP,Q!=K=V,701,0.00192
SWAP,Q!=K=V,702,0.00193
SWAP,Q!=K=V,703,0.00193
SWAP,Q!=K=V,704,0.00190
SWAP,Q!=K=V,705,0.00194
SWAP,Q!=K=V,706,0.00191
SWAP,Q!=K=V,707,0.00190
SWAP,Q!=K=V,708,0.00198
SWAP,Q!=K=V,709,0.00188
SWAP,Q!=K=V,710,0.00194
SWAP,Q!=K=V,711,0.00192
SWAP,Q!=K=V,712,0.00189
SWAP,Q!=K=V,713,0.00189
SWAP,Q!=K=V,714,0.00191
SWAP,Q!=K=V,715,0.00191
SWAP,Q!=K=V,716,0.00189
SWAP,Q!=K=V,717,0.00189
SWAP,Q!=K=V,718,0.00188
SWAP,Q!=K=V,719,0.00195
SWAP,Q!=K=V,720,0.00191
SWAP,Q!=K=V,721,0.00193
SWAP,Q!=K=V,722,0.00191
SWAP,Q!=K=V,723,0.00190
SWAP,Q!=K=V,724,0.00190
SWAP,Q!=K=V,725,0.00190
SWAP,Q!=K=V,726,0.00192
SWAP,Q!=K=V,727,0.00188
SWAP,Q!=K=V,728,0.00189
SWAP,Q!=K=V,729,0.00194
SWAP,Q!=K=V,730,0.00193
SWAP,Q!=K=V,731,0.00191
SWAP,Q!=K=V,732,0.00188
SWAP,Q!=K=V,733,0.00191
SWAP,Q!=K=V,734,0.00189
SWAP,Q!=K=V,735,0.00191
SWAP,Q!=K=V,736,0.00186
SWAP,Q!=K=V,737,0.00191
SWAP,Q!=K=V,738,0.00188
SWAP,Q!=K=V,739,0.00194
SWAP,Q!=K=V,740,0.00189
SWAP,Q!=K=V,741,0.00193
